tag	DUMB42
seq_9029	0.09059
seq_9030	0.69429
seq_9031	0.48972
seq_9032	0.82306
seq_9033	0.83905
seq_9034	0.76878
seq_9035	0.50386
seq_9036	0.91972
seq_9037	0.26510
seq_9038	0.27252
seq_9039	0.85699
seq_9040	0.29916
seq_9041	0.30350
seq_9042	0.87024
seq_9043	0.37777
seq_9044	0.99740
seq_9045	0.11744
seq_9046	0.75680
seq_9047	0.76321
seq_9048	0.14052
seq_9049	0.54933
seq_9050	0.26702
seq_9051	0.98618
seq_9052	0.63069
seq_9053	0.11143
seq_9054	0.81764
seq_9055	0.24310
seq_9056	0.79416
seq_9057	0.88134
seq_9058	0.34782
seq_9059	0.14667
seq_9060	0.02002
seq_9061	0.60686
seq_9062	0.58989
seq_9063	0.62640
seq_9064	0.84053
seq_9065	0.32939
seq_9066	0.06432
seq_9067	0.70289
seq_9068	0.13062
seq_9069	0.55022
seq_9070	0.02412
seq_9071	0.96081
seq_9072	0.91640
seq_9073	0.71978
seq_9074	0.89347
seq_9075	0.22592
seq_9076	0.71591
seq_9077	0.90784
seq_9078	0.45398
seq_9079	0.88929
seq_9080	0.86883
seq_9081	0.91057
seq_9082	0.58860
seq_9083	0.56816
seq_9084	0.55842
seq_9085	0.28304
seq_9086	0.49840
seq_9087	0.66715
seq_9088	0.14533
seq_9089	0.54282
seq_9090	0.84983
seq_9091	0.31538
seq_9092	0.62906
seq_9093	0.62995
seq_9094	0.08720
seq_9095	0.40355
seq_9096	0.12398
seq_9097	0.20994
seq_9098	0.66720
seq_9099	0.13196
seq_9100	0.32992
seq_9101	0.52154
seq_9102	0.14302
seq_9103	0.96416
seq_9104	0.68065
seq_9105	0.03395
seq_9106	0.60058
seq_9107	0.62365
seq_9108	0.00495
seq_9109	0.12505
seq_9110	0.17788
seq_9111	0.46033
seq_9112	0.14024
seq_9113	0.16010
seq_9114	0.96432
seq_9115	0.60125
seq_9116	0.12965
seq_9117	0.14866
seq_9118	0.10778
seq_9119	0.98205
seq_9120	0.47807
seq_9121	0.86874
seq_9122	0.63079
seq_9123	0.86732
seq_9124	0.85963
seq_9125	0.03640
seq_9126	0.25660
seq_9127	0.02404
seq_9128	0.50782
seq_9129	0.11405
seq_9130	0.03720
seq_9131	0.87817
seq_9132	0.49291
seq_9133	0.85043
seq_9134	0.57344
seq_9135	0.38172
seq_9136	0.67690
seq_9137	0.24824
seq_9138	0.84311
seq_9139	0.40150
seq_9140	0.18381
seq_9141	0.73328
seq_9142	0.86175
seq_9143	0.93667
seq_9144	0.40332
seq_9145	0.14759
seq_9146	0.77999
seq_9147	0.56822
seq_9148	0.51606
seq_9149	0.97001
seq_9150	0.05640
seq_9151	0.41645
seq_9152	0.01667
seq_9153	0.06570
seq_9154	0.25596
seq_9155	0.16606
seq_9156	0.14012
seq_9157	0.73887
seq_9158	0.31065
seq_9159	0.01072
seq_9160	0.00042
seq_9161	0.10225
seq_9162	0.98122
seq_9163	0.83278
seq_9164	0.03150
seq_9165	0.02749
seq_9166	0.45411
seq_9167	0.64999
seq_9168	0.44278
seq_9169	0.99588
seq_9170	0.19449
seq_9171	0.97008
seq_9172	0.03840
seq_9173	0.33182
seq_9174	0.34952
seq_9175	0.10256
seq_9176	0.81740
seq_9177	0.06484
seq_9178	0.23706
seq_9179	0.10567
seq_9180	0.23302
seq_9181	0.34042
seq_9182	0.76483
seq_9183	0.16509
seq_9184	0.74916
seq_9185	0.62008
seq_9186	0.71289
seq_9187	0.74847
seq_9188	0.05812
seq_9189	0.25011
seq_9190	0.38638
seq_9191	0.42169
seq_9192	0.82298
seq_9193	0.55133
seq_9194	0.19665
seq_9195	0.70919
seq_9196	0.04756
seq_9197	0.55963
seq_9198	0.89803
seq_9199	0.07981
seq_9200	0.83625
seq_9201	0.54908
seq_9202	0.02020
seq_9203	0.47174
seq_9204	0.70134
seq_9205	0.87295
seq_9206	0.91327
seq_9207	0.15129
seq_9208	0.45282
seq_9209	0.88569
seq_9210	0.28628
seq_9211	0.54517
seq_9212	0.71660
seq_9213	0.29633
seq_9214	0.09277
seq_9215	0.60061
seq_9216	0.09046
seq_9217	0.98219
seq_9218	0.65210
seq_9219	0.84274
seq_9220	0.33327
seq_9221	0.60272
seq_9222	0.17142
seq_9223	0.72616
seq_9224	0.43273
seq_9225	0.82060
seq_9226	0.18437
seq_9227	0.23835
seq_9228	0.06867
seq_9229	0.50682
seq_9230	0.53373
seq_9231	0.97830
seq_9232	0.91425
seq_9233	0.46007
seq_9234	0.50721
seq_9235	0.90442
seq_9236	0.83740
seq_9237	0.77694
seq_9238	0.55470
seq_9239	0.64884
seq_9240	0.84885
seq_9241	0.16442
seq_9242	0.32587
seq_9243	0.97983
seq_9244	0.05760
seq_9245	0.49906
seq_9246	0.64459
seq_9247	0.31271
seq_9248	0.88389
seq_9249	0.75742
seq_9250	0.78352
seq_9251	0.98261
seq_9252	0.37748
seq_9253	0.17190
seq_9254	0.32563
seq_9255	0.55629
seq_9256	0.97087
seq_9257	0.96128
seq_9258	0.54058
seq_9259	0.03964
seq_9260	0.32180
seq_9261	0.60752
seq_9262	0.61743
seq_9263	0.02649
seq_9264	0.32683
seq_9265	0.29301
seq_9266	0.13201
seq_9267	0.37547
seq_9268	0.80278
seq_9269	0.05953
seq_9270	0.40928
seq_9271	0.69926
seq_9272	0.82438
seq_9273	0.36907
seq_9274	0.11956
seq_9275	0.89373
seq_9276	0.11009
seq_9277	0.32483
seq_9278	0.20656
seq_9279	0.10436
seq_9280	0.10656
seq_9281	0.88925
seq_9282	0.50831
seq_9283	0.06480
seq_9284	0.48631
seq_9285	0.46147
seq_9286	0.41311
seq_9287	0.89860
seq_9288	0.83549
seq_9289	0.14846
seq_9290	0.41121
seq_9291	0.01676
seq_9292	0.71016
seq_9293	0.26804
seq_9294	0.72808
seq_9295	0.40212
seq_9296	0.23558
seq_9297	0.34064
seq_9298	0.95260
seq_9299	0.61972
seq_9300	0.81405
seq_9301	0.09288
seq_9302	0.25364
seq_9303	0.99724
seq_9304	0.85001
seq_9305	0.94534
seq_9306	0.11440
seq_9307	0.04865
seq_9308	0.81838
seq_9309	0.18426
seq_9310	0.14841
seq_9311	0.66545
seq_9312	0.59272
seq_9313	0.97196
seq_9314	0.21916
seq_9315	0.40138
seq_9316	0.85797
seq_9317	0.00872
seq_9318	0.29069
seq_9319	0.87769
seq_9320	0.27428
seq_9321	0.66873
seq_9322	0.60466
seq_9323	0.37267
seq_9324	0.73164
seq_9325	0.23507
seq_9326	0.53923
seq_9327	0.99893
seq_9328	0.51288
seq_9329	0.01585
seq_9330	0.32998
seq_9331	0.41648
seq_9332	0.88376
seq_9333	0.56491
seq_9334	0.23590
seq_9335	0.71282
seq_9336	0.72476
seq_9337	0.74348
seq_9338	0.00207
seq_9339	0.54163
seq_9340	0.26503
seq_9341	0.29357
seq_9342	0.05708
seq_9343	0.43909
seq_9344	0.46695
seq_9345	0.89484
seq_9346	0.20404
seq_9347	0.31944
seq_9348	0.62464
seq_9349	0.99733
seq_9350	0.65106
seq_9351	0.39073
seq_9352	0.90888
seq_9353	0.65248
seq_9354	0.24522
seq_9355	0.50613
seq_9356	0.90474
seq_9357	0.73377
seq_9358	0.18070
seq_9359	0.32334
seq_9360	0.21319
seq_9361	0.95923
seq_9362	0.58937
seq_9363	0.53037
seq_9364	0.74400
seq_9365	0.16647
seq_9366	0.22763
seq_9367	0.65202
seq_9368	0.03198
seq_9369	0.40351
seq_9370	0.29495
seq_9371	0.90194
seq_9372	0.98896
seq_9373	0.67332
seq_9374	0.05263
seq_9375	0.14439
seq_9376	0.88789
seq_9377	0.61995
seq_9378	0.18349
seq_9379	0.23796
seq_9380	0.10860
seq_9381	0.15131
seq_9382	0.32740
seq_9383	0.82405
seq_9384	0.05464
seq_9385	0.06756
seq_9386	0.39610
seq_9387	0.36158
seq_9388	0.65264
seq_9389	0.55004
seq_9390	0.65046
seq_9391	0.44114
seq_9392	0.72977
seq_9393	0.01682
seq_9394	0.33627
seq_9395	0.79209
seq_9396	0.97498
seq_9397	0.25749
seq_9398	0.02367
seq_9399	0.39250
seq_9400	0.53402
seq_9401	0.08836
seq_9402	0.18452
seq_9403	0.92642
seq_9404	0.72685
seq_9405	0.27844
seq_9406	0.07952
seq_9407	0.60251
seq_9408	0.00243
seq_9409	0.95681
seq_9410	0.49634
seq_9411	0.43297
seq_9412	0.84597
seq_9413	0.34886
seq_9414	0.86717
seq_9415	0.52118
seq_9416	0.72212
seq_9417	0.01428
seq_9418	0.74195
seq_9419	0.72802
seq_9420	0.33951
seq_9421	0.51423
seq_9422	0.41659
seq_9423	0.76286
seq_9424	0.25799
seq_9425	0.07391
seq_9426	0.60196
seq_9427	0.20099
seq_9428	0.06508
seq_9429	0.64057
seq_9430	0.94278
seq_9431	0.11123
seq_9432	0.53652
seq_9433	0.52182
seq_9434	0.74674
seq_9435	0.73922
seq_9436	0.93678
seq_9437	0.09715
seq_9438	0.67914
seq_9439	0.73214
seq_9440	0.58830
seq_9441	0.38289
seq_9442	0.56180
seq_9443	0.19743
seq_9444	0.76840
seq_9445	0.93942
seq_9446	0.73044
seq_9447	0.55968
seq_9448	0.08590
seq_9449	0.50504
seq_9450	0.95952
seq_9451	0.78040
seq_9452	0.96397
seq_9453	0.06403
seq_9454	0.35914
seq_9455	0.71561
seq_9456	0.27036
seq_9457	0.69255
seq_9458	0.11357
seq_9459	0.21401
seq_9460	0.46239
seq_9461	0.63792
seq_9462	0.43048
seq_9463	0.84385
seq_9464	0.99820
seq_9465	0.79497
seq_9466	0.61511
seq_9467	0.02220
seq_9468	0.90507
seq_9469	0.28150
seq_9470	0.67190
seq_9471	0.40381
seq_9472	0.59230
seq_9473	0.69606
seq_9474	0.26458
seq_9475	0.41916
seq_9476	0.89335
seq_9477	0.74029
seq_9478	0.23827
seq_9479	0.20898
seq_9480	0.06717
seq_9481	0.93428
seq_9482	0.14504
seq_9483	0.99382
seq_9484	0.29487
seq_9485	0.00975
seq_9486	0.63260
seq_9487	0.48794
seq_9488	0.97810
seq_9489	0.49526
seq_9490	0.33519
seq_9491	0.88785
seq_9492	0.84620
seq_9493	0.34435
seq_9494	0.48267
seq_9495	0.57606
seq_9496	0.97259
seq_9497	0.68288
seq_9498	0.54480
seq_9499	0.23796
seq_9500	0.76339
seq_9501	0.18538
seq_9502	0.17232
seq_9503	0.90368
seq_9504	0.41615
seq_9505	0.15668
seq_9506	0.27399
seq_9507	0.99364
seq_9508	0.65050
seq_9509	0.40785
seq_9510	0.04214
seq_9511	0.57762
seq_9512	0.83809
seq_9513	0.35349
seq_9514	0.27328
seq_9515	0.86612
seq_9516	0.32186
seq_9517	0.85193
seq_9518	0.28965
seq_9519	0.50572
seq_9520	0.29158
seq_9521	0.68020
seq_9522	0.69014
seq_9523	0.49273
seq_9524	0.79684
seq_9525	0.56699
seq_9526	0.06995
seq_9527	0.68256
seq_9528	0.52234
seq_9529	0.92047
seq_9530	0.72475
seq_9531	0.88452
seq_9532	0.66522
seq_9533	0.75523
seq_9534	0.46107
seq_9535	0.23533
seq_9536	0.05579
seq_9537	0.96377
seq_9538	0.25619
seq_9539	0.58366
seq_9540	0.12212
seq_9541	0.66706
seq_9542	0.22555
seq_9543	0.07633
seq_9544	0.02092
seq_9545	0.66948
seq_9546	0.02984
seq_9547	0.72650
seq_9548	0.29136
seq_9549	0.50927
seq_9550	0.97471
seq_9551	0.56780
seq_9552	0.38864
seq_9553	0.66831
seq_9554	0.26136
seq_9555	0.09959
seq_9556	0.29366
seq_9557	0.23286
seq_9558	0.42109
seq_9559	0.25678
seq_9560	0.11591
seq_9561	0.27455
seq_9562	0.56292
seq_9563	0.73987
seq_9564	0.90278
seq_9565	0.29606
seq_9566	0.21116
seq_9567	0.48081
seq_9568	0.44188
seq_9569	0.16010
seq_9570	0.26312
seq_9571	0.97237
seq_9572	0.03891
seq_9573	0.66104
seq_9574	0.41280
seq_9575	0.62950
seq_9576	0.01583
seq_9577	0.58265
seq_9578	0.74080
seq_9579	0.58043
seq_9580	0.78621
seq_9581	0.73469
seq_9582	0.46449
seq_9583	0.98734
seq_9584	0.04448
seq_9585	0.49446
seq_9586	0.98494
seq_9587	0.67850
seq_9588	0.08320
seq_9589	0.98012
seq_9590	0.55601
seq_9591	0.01598
seq_9592	0.92883
seq_9593	0.02339
seq_9594	0.07952
seq_9595	0.37359
seq_9596	0.48409
seq_9597	0.87872
seq_9598	0.82984
seq_9599	0.10056
seq_9600	0.06009
seq_9601	0.14556
seq_9602	0.25499
seq_9603	0.78514
seq_9604	0.30340
seq_9605	0.16400
seq_9606	0.75516
seq_9607	0.00057
seq_9608	0.83246
seq_9609	0.12011
seq_9610	0.07025
seq_9611	0.60866
seq_9612	0.12732
seq_9613	0.10329
seq_9614	0.57741
seq_9615	0.14549
seq_9616	0.79529
seq_9617	0.32018
seq_9618	0.79455
seq_9619	0.75774
seq_9620	0.71816
seq_9621	0.06956
seq_9622	0.62601
seq_9623	0.67819
seq_9624	0.26157
seq_9625	0.10046
seq_9626	0.07954
seq_9627	0.42853
seq_9628	0.67056
seq_9629	0.93806
seq_9630	0.88581
seq_9631	0.31426
seq_9632	0.86679
seq_9633	0.76871
seq_9634	0.57331
seq_9635	0.83763
seq_9636	0.03278
seq_9637	0.88810
seq_9638	0.15567
seq_9639	0.64788
seq_9640	0.41594
seq_9641	0.03481
seq_9642	0.28698
seq_9643	0.86906
seq_9644	0.49235
seq_9645	0.21121
seq_9646	0.90411
seq_9647	0.74815
seq_9648	0.24571
seq_9649	0.32208
seq_9650	0.38077
seq_9651	0.54306
seq_9652	0.01724
seq_9653	0.84968
seq_9654	0.17429
seq_9655	0.45951
seq_9656	0.65511
seq_9657	0.94712
seq_9658	0.31263
seq_9659	0.36093
seq_9660	0.95400
seq_9661	0.71561
seq_9662	0.92956
seq_9663	0.51291
seq_9664	0.34101
seq_9665	0.32716
seq_9666	0.89506
seq_9667	0.76760
seq_9668	0.52065
seq_9669	0.30467
seq_9670	0.56092
seq_9671	0.79097
seq_9672	0.13858
seq_9673	0.34939
seq_9674	0.25244
seq_9675	0.36556
seq_9676	0.71643
seq_9677	0.51291
seq_9678	0.69807
seq_9679	0.30796
seq_9680	0.21757
seq_9681	0.77892
seq_9682	0.24211
seq_9683	0.04900
seq_9684	0.79882
seq_9685	0.17864
seq_9686	0.13846
seq_9687	0.95352
seq_9688	0.55952
seq_9689	0.60034
seq_9690	0.64911
seq_9691	0.89171
seq_9692	0.64048
seq_9693	0.11060
seq_9694	0.39926
seq_9695	0.67713
seq_9696	0.49855
seq_9697	0.42819
seq_9698	0.83898
seq_9699	0.50527
seq_9700	0.93402
seq_9701	0.69845
seq_9702	0.32089
seq_9703	0.21892
seq_9704	0.43482
seq_9705	0.30272
seq_9706	0.64192
seq_9707	0.76550
seq_9708	0.72315
seq_9709	0.67728
seq_9710	0.62339
seq_9711	0.33146
seq_9712	0.07508
seq_9713	0.69433
seq_9714	0.86492
seq_9715	0.17373
seq_9716	0.09894
seq_9717	0.38337
seq_9718	0.65069
seq_9719	0.01254
seq_9720	0.35232
seq_9721	0.22087
seq_9722	0.01468
seq_9723	0.90905
seq_9724	0.26760
seq_9725	0.12133
seq_9726	0.18632
seq_9727	0.94712
seq_9728	0.00951
seq_9729	0.81616
seq_9730	0.62129
seq_9731	0.71089
seq_9732	0.64979
seq_9733	0.48158
seq_9734	0.71990
seq_9735	0.85461
seq_9736	0.52155
seq_9737	0.71504
seq_9738	0.62367
seq_9739	0.29608
seq_9740	0.46757
seq_9741	0.60522
seq_9742	0.53531
seq_9743	0.35941
seq_9744	0.94933
seq_9745	0.92854
seq_9746	0.00464
seq_9747	0.53024
seq_9748	0.31174
seq_9749	0.71591
seq_9750	0.08250
seq_9751	0.50315
seq_9752	0.46399
seq_9753	0.30849
seq_9754	0.26554
seq_9755	0.45471
seq_9756	0.78617
seq_9757	0.53280
seq_9758	0.20079
seq_9759	0.70725
seq_9760	0.16100
seq_9761	0.67072
seq_9762	0.40170
seq_9763	0.69589
seq_9764	0.98279
seq_9765	0.83964
seq_9766	0.43136
seq_9767	0.43454
seq_9768	0.09042
seq_9769	0.06242
seq_9770	0.83891
seq_9771	0.29446
seq_9772	0.20865
seq_9773	0.95082
seq_9774	0.81815
seq_9775	0.55755
seq_9776	0.13908
seq_9777	0.27763
seq_9778	0.06006
seq_9779	0.46212
seq_9780	0.46280
seq_9781	0.85295
seq_9782	0.65390
seq_9783	0.43721
seq_9784	0.25457
seq_9785	0.00249
seq_9786	0.86736
seq_9787	0.32659
seq_9788	0.84595
seq_9789	0.17282
seq_9790	0.81563
seq_9791	0.93915
seq_9792	0.44191
seq_9793	0.22778
seq_9794	0.97612
seq_9795	0.94278
seq_9796	0.33417
seq_9797	0.04173
seq_9798	0.16507
seq_9799	0.12011
seq_9800	0.53594
seq_9801	0.31990
seq_9802	0.38153
seq_9803	0.12694
seq_9804	0.68310
seq_9805	0.79644
seq_9806	0.32818
seq_9807	0.68647
seq_9808	0.86121
seq_9809	0.87931
seq_9810	0.57963
seq_9811	0.14732
seq_9812	0.09092
seq_9813	0.85575
seq_9814	0.08087
seq_9815	0.76126
seq_9816	0.52535
seq_9817	0.04151
seq_9818	0.41781
seq_9819	0.50671
seq_9820	0.49421
seq_9821	0.45333
seq_9822	0.65928
seq_9823	0.92309
seq_9824	0.03179
seq_9825	0.10609
seq_9826	0.16665
seq_9827	0.81897
seq_9828	0.35674
seq_9829	0.17012
seq_9830	0.58055
seq_9831	0.33645
seq_9832	0.78418
seq_9833	0.16323
seq_9834	0.07836
seq_9835	0.16053
seq_9836	0.75803
seq_9837	0.95008
seq_9838	0.20474
seq_9839	0.17826
seq_9840	0.02338
seq_9841	0.23863
seq_9842	0.01073
seq_9843	0.40584
seq_9844	0.42829
seq_9845	0.61081
seq_9846	0.17081
seq_9847	0.89029
seq_9848	0.02903
seq_9849	0.46808
seq_9850	0.24772
seq_9851	0.53959
seq_9852	0.89173
seq_9853	0.00779
seq_9854	0.09273
seq_9855	0.45566
seq_9856	0.55735
seq_9857	0.45274
seq_9858	0.17027
seq_9859	0.82273
seq_9860	0.20190
seq_9861	0.25004
seq_9862	0.27027
seq_9863	0.10951
seq_9864	0.12233
seq_9865	0.74855
seq_9866	0.80116
seq_9867	0.53608
seq_9868	0.03850
seq_9869	0.49367
seq_9870	0.44702
seq_9871	0.33447
seq_9872	0.34879
seq_9873	0.47629
seq_9874	0.30793
seq_9875	0.13591
seq_9876	0.44161
seq_9877	0.19921
seq_9878	0.97961
seq_9879	0.04109
seq_9880	0.76827
seq_9881	0.12451
seq_9882	0.73478
seq_9883	0.32106
seq_9884	0.88659
seq_9885	0.34346
seq_9886	0.25482
seq_9887	0.23949
seq_9888	0.25473
seq_9889	0.76839
seq_9890	0.57707
seq_9891	0.91441
seq_9892	0.85917
seq_9893	0.85801
seq_9894	0.52036
seq_9895	0.32822
seq_9896	0.21950
seq_9897	0.49149
seq_9898	0.41714
seq_9899	0.63815
seq_9900	0.83313
seq_9901	0.93607
seq_9902	0.41632
seq_9903	0.25166
seq_9904	0.18363
seq_9905	0.68939
seq_9906	0.27353
seq_9907	0.75015
seq_9908	0.71528
seq_9909	0.01351
seq_9910	0.69837
seq_9911	0.33170
seq_9912	0.70192
seq_9913	0.50998
seq_9914	0.85901
seq_9915	0.85082
seq_9916	0.50267
seq_9917	0.09362
seq_9918	0.82312
seq_9919	0.40578
seq_9920	0.69682
seq_9921	0.14915
seq_9922	0.96603
seq_9923	0.39042
seq_9924	0.32863
seq_9925	0.71900
seq_9926	0.86649
seq_9927	0.29634
seq_9928	0.79700
seq_9929	0.32092
seq_9930	0.73063
seq_9931	0.36616
seq_9932	0.44759
seq_9933	0.55029
seq_9934	0.32864
seq_9935	0.75391
seq_9936	0.31365
seq_9937	0.98489
seq_9938	0.88733
seq_9939	0.12988
seq_9940	0.83716
seq_9941	0.08573
seq_9942	0.16474
seq_9943	0.92120
seq_9944	0.66221
seq_9945	0.51756
seq_9946	0.52030
seq_9947	0.07658
seq_9948	0.07343
seq_9949	0.46957
seq_9950	0.97189
seq_9951	0.97118
seq_9952	0.03181
seq_9953	0.72119
seq_9954	0.08223
seq_9955	0.61672
seq_9956	0.26630
seq_9957	0.08020
seq_9958	0.16351
seq_9959	0.37664
seq_9960	0.68345
seq_9961	0.98252
seq_9962	0.88991
seq_9963	0.39278
seq_9964	0.82244
seq_9965	0.15471
seq_9966	0.07345
seq_9967	0.03887
seq_9968	0.34282
seq_9969	0.36080
seq_9970	0.19814
seq_9971	0.25852
seq_9972	0.07516
seq_9973	0.03411
seq_9974	0.84343
seq_9975	0.93586
seq_9976	0.88651
seq_9977	0.95578
seq_9978	0.19641
seq_9979	0.03482
seq_9980	0.36250
seq_9981	0.58027
seq_9982	0.25688
seq_9983	0.37745
seq_9984	0.00803
seq_9985	0.62059
seq_9986	0.42313
seq_9987	0.77466
seq_9988	0.69913
seq_9989	0.22070
seq_9990	0.48841
seq_9991	0.13723
seq_9992	0.60243
seq_9993	0.00775
seq_9994	0.88126
seq_9995	0.02185
seq_9996	0.12464
seq_9997	0.78394
seq_9998	0.63481
seq_9999	0.74468
seq_10000	0.31041
seq_10001	0.64749
seq_10002	0.26653
seq_10003	0.05000
seq_10004	0.75157
seq_10005	0.87353
seq_10006	0.80258
seq_10007	0.20582
seq_10008	0.79590
seq_10009	0.25717
seq_10010	0.90371
seq_10011	0.99862
seq_10012	0.79876
seq_10013	0.85446
seq_10014	0.84946
seq_10015	0.77585
seq_10016	0.43733
seq_10017	0.16446
seq_10018	0.44643
seq_10019	0.38417
seq_10020	0.96139
seq_10021	0.14253
seq_10022	0.63108
seq_10023	0.53991
seq_10024	0.77387
seq_10025	0.02265
seq_10026	0.28569
seq_10027	0.48505
seq_10028	0.06313
seq_10029	0.19896
seq_10030	0.58246
seq_10031	0.12000
seq_10032	0.03606
seq_10033	0.80624
seq_10034	0.50819
seq_10035	0.51372
seq_10036	0.44033
seq_10037	0.01376
seq_10038	0.27281
seq_10039	0.36670
seq_10040	0.83708
seq_10041	0.64072
seq_10042	0.30682
seq_10043	0.56282
seq_10044	0.12271
seq_10045	0.20110
seq_10046	0.55186
seq_10047	0.94040
seq_10048	0.25306
seq_10049	0.50966
seq_10050	0.62242
seq_10051	0.39442
seq_10052	0.11365
seq_10053	0.71591
seq_10054	0.80250
seq_10055	0.38187
seq_10056	0.43332
seq_10057	0.80614
seq_10058	0.56920
seq_10059	0.14219
seq_10060	0.28071
seq_10061	0.86625
seq_10062	0.77921
seq_10063	0.92626
seq_10064	0.58468
seq_10065	0.31699
seq_10066	0.88481
seq_10067	0.51545
seq_10068	0.98014
seq_10069	0.45902
seq_10070	0.44553
seq_10071	0.62686
seq_10072	0.07966
seq_10073	0.25818
seq_10074	0.91355
seq_10075	0.68669
seq_10076	0.71092
seq_10077	0.27476
seq_10078	0.11807
seq_10079	0.49294
seq_10080	0.41208
seq_10081	0.92746
seq_10082	0.23585
seq_10083	0.45863
seq_10084	0.86397
seq_10085	0.93412
seq_10086	0.80834
seq_10087	0.57318
seq_10088	0.08555
seq_10089	0.97123
seq_10090	0.80734
seq_10091	0.72768
seq_10092	0.87218
seq_10093	0.79599
seq_10094	0.75469
seq_10095	0.27297
seq_10096	0.93644
seq_10097	0.32869
seq_10098	0.14344
seq_10099	0.74950
seq_10100	0.09611
seq_10101	0.11936
seq_10102	0.34834
seq_10103	0.70663
seq_10104	0.95337
seq_10105	0.87559
seq_10106	0.98422
seq_10107	0.69498
seq_10108	0.83564
seq_10109	0.64645
seq_10110	0.56757
seq_10111	0.29278
seq_10112	0.75723
seq_10113	0.17647
seq_10114	0.25204
seq_10115	0.95702
seq_10116	0.46190
seq_10117	0.87621
seq_10118	0.14087
seq_10119	0.00824
seq_10120	0.84699
seq_10121	0.51840
seq_10122	0.10358
seq_10123	0.11271
seq_10124	0.23262
seq_10125	0.72351
seq_10126	0.02505
seq_10127	0.61538
seq_10128	0.20431
seq_10129	0.97342
seq_10130	0.69919
seq_10131	0.92717
seq_10132	0.25742
seq_10133	0.57194
seq_10134	0.10284
seq_10135	0.89240
seq_10136	0.80931
seq_10137	0.47558
seq_10138	0.49316
seq_10139	0.77963
seq_10140	0.62476
seq_10141	0.57596
seq_10142	0.69027
seq_10143	0.50948
seq_10144	0.02151
seq_10145	0.64856
seq_10146	0.80002
seq_10147	0.00558
seq_10148	0.44015
seq_10149	0.01127
seq_10150	0.39747
seq_10151	0.13623
seq_10152	0.54758
seq_10153	0.71991
seq_10154	0.62919
seq_10155	0.25454
seq_10156	0.97113
seq_10157	0.57974
seq_10158	0.73364
seq_10159	0.33480
seq_10160	0.96282
seq_10161	0.78951
seq_10162	0.52729
seq_10163	0.12194
seq_10164	0.09400
seq_10165	0.38112
seq_10166	0.49669
seq_10167	0.89041
seq_10168	0.48240
seq_10169	0.54995
seq_10170	0.59255
seq_10171	0.79411
seq_10172	0.24338
seq_10173	0.92224
seq_10174	0.14645
seq_10175	0.45988
seq_10176	0.67500
seq_10177	0.52441
seq_10178	0.73583
seq_10179	0.69266
seq_10180	0.33779
seq_10181	0.62928
seq_10182	0.51070
seq_10183	0.55210
seq_10184	0.70133
seq_10185	0.70168
seq_10186	0.09970
seq_10187	0.98208
seq_10188	0.70653
seq_10189	0.03043
seq_10190	0.53624
seq_10191	0.26100
seq_10192	0.61611
seq_10193	0.13525
seq_10194	0.80880
seq_10195	0.42463
seq_10196	0.52330
seq_10197	0.36167
seq_10198	0.35840
seq_10199	0.73749
seq_10200	0.61620
seq_10201	0.88607
seq_10202	0.42166
seq_10203	0.63948
seq_10204	0.21082
seq_10205	0.10405
seq_10206	0.52550
seq_10207	0.43666
seq_10208	0.66077
seq_10209	0.93360
seq_10210	0.00375
seq_10211	0.00946
seq_10212	0.67839
seq_10213	0.21741
seq_10214	0.20206
seq_10215	0.38347
seq_10216	0.99789
seq_10217	0.80087
seq_10218	0.10789
seq_10219	0.07419
seq_10220	0.52991
seq_10221	0.94676
seq_10222	0.36679
seq_10223	0.70450
seq_10224	0.37938
seq_10225	0.94591
seq_10226	0.62209
seq_10227	0.56453
seq_10228	0.77858
seq_10229	0.88511
seq_10230	0.08782
seq_10231	0.77902
seq_10232	0.24503
seq_10233	0.08024
seq_10234	0.95019
seq_10235	0.48654
seq_10236	0.10071
seq_10237	0.67016
seq_10238	0.73570
seq_10239	0.67033
seq_10240	0.94893
seq_10241	0.22362
seq_10242	0.22921
seq_10243	0.24725
seq_10244	0.05615
seq_10245	0.46175
seq_10246	0.32187
seq_10247	0.24472
seq_10248	0.45193
seq_10249	0.61806
seq_10250	0.04655
seq_10251	0.38403
seq_10252	0.46934
seq_10253	0.37400
seq_10254	0.83244
seq_10255	0.56253
seq_10256	0.99453
seq_10257	0.13183
seq_10258	0.56659
seq_10259	0.11753
seq_10260	0.42576
seq_10261	0.73714
seq_10262	0.52075
seq_10263	0.77319
seq_10264	0.54862
seq_10265	0.34916
seq_10266	0.11288
seq_10267	0.24536
seq_10268	0.79742
seq_10269	0.59654
seq_10270	0.40285
seq_10271	0.91724
seq_10272	0.96183
seq_10273	0.25020
seq_10274	0.40569
seq_10275	0.03345
seq_10276	0.72904
seq_10277	0.28914
seq_10278	0.27154
seq_10279	0.08535
seq_10280	0.70588
seq_10281	0.63349
seq_10282	0.60789
seq_10283	0.71637
seq_10284	0.09315
seq_10285	0.01955
seq_10286	0.88048
seq_10287	0.12681
seq_10288	0.51402
seq_10289	0.69506
seq_10290	0.04030
seq_10291	0.15900
seq_10292	0.51625
seq_10293	0.97066
seq_10294	0.06175
seq_10295	0.44992
seq_10296	0.81700
seq_10297	0.04195
seq_10298	0.21978
seq_10299	0.95787
