tag	dumb_foreign	dumb_shades
seq_8779	0.31558	0.51901
seq_8780	0.96986	0.55495
seq_8781	0.67621	0.19842
seq_8782	0.58422	0.19888
seq_8783	0.28846	0.55112
seq_8784	0.57046	0.81122
seq_8785	0.65149	0.01031
seq_8786	0.55779	0.57335
seq_8787	0.28274	0.66459
seq_8788	0.59598	0.36391
seq_8789	0.39352	0.47501
seq_8790	0.31429	0.80600
seq_8791	0.54448	0.74342
seq_8792	0.12742	0.94799
seq_8793	0.60451	0.94992
seq_8794	0.14953	0.50963
seq_8795	0.38831	0.74367
seq_8796	0.72585	0.30381
seq_8797	0.37689	0.38991
seq_8798	0.34672	0.13460
seq_8799	0.43358	0.74405
seq_8800	0.20072	0.10898
seq_8801	0.88266	0.13858
seq_8802	0.73705	0.48254
seq_8803	0.17292	0.71607
seq_8804	0.95900	0.41183
seq_8805	0.96461	0.02718
seq_8806	0.81333	0.14741
seq_8807	0.21465	0.12324
seq_8808	0.84036	0.35039
seq_8809	0.76546	0.31514
seq_8810	0.46737	0.16050
seq_8811	0.55719	0.01463
seq_8812	0.35607	0.25292
seq_8813	0.68186	0.50506
seq_8814	0.34764	0.03651
seq_8815	0.36574	0.13489
seq_8816	0.96912	0.34304
seq_8817	0.73903	0.19047
seq_8818	0.20861	0.22081
seq_8819	0.94802	0.84135
seq_8820	0.73296	0.81113
seq_8821	0.30503	0.44255
seq_8822	0.80189	0.71049
seq_8823	0.37908	0.43825
seq_8824	0.23742	0.39132
seq_8825	0.44413	0.77057
seq_8826	0.16269	0.26106
seq_8827	0.36765	0.50113
seq_8828	0.19505	0.55642
seq_8829	0.78014	0.93412
seq_8830	0.96540	0.30840
seq_8831	0.42526	0.40509
seq_8832	0.45161	0.16329
seq_8833	0.38898	0.83658
seq_8834	0.03580	0.31564
seq_8835	0.56305	0.88773
seq_8836	0.60569	0.46110
seq_8837	0.86622	0.17320
seq_8838	0.74302	0.76542
seq_8839	0.89803	0.15074
seq_8840	0.15654	0.06327
seq_8841	0.68134	0.83713
seq_8842	0.24101	0.36228
seq_8843	0.69199	0.67810
seq_8844	0.01850	0.06561
seq_8845	0.35224	0.97510
seq_8846	0.66202	0.36501
seq_8847	0.13546	0.77503
seq_8848	0.23949	0.15890
seq_8849	0.70034	0.77140
seq_8850	0.56833	0.36791
seq_8851	0.26269	0.87073
seq_8852	0.85743	0.07552
seq_8853	0.39946	0.99116
seq_8854	0.13887	0.87953
seq_8855	0.40663	0.18110
seq_8856	0.64512	0.09216
seq_8857	0.62001	0.17028
seq_8858	0.17825	0.26012
seq_8859	0.11502	0.57053
seq_8860	0.43775	0.72241
seq_8861	0.58171	0.75971
seq_8862	0.27698	0.22649
seq_8863	0.38964	0.23025
seq_8864	0.63545	0.29807
seq_8865	0.73369	0.30925
seq_8866	0.96825	0.94089
seq_8867	0.60367	0.06748
seq_8868	0.68484	0.94461
seq_8869	0.28545	0.68211
seq_8870	0.10205	0.15104
seq_8871	0.21217	0.72753
seq_8872	0.94943	0.97840
seq_8873	0.09861	0.45722
seq_8874	0.00295	0.23346
seq_8875	0.32870	0.53677
seq_8876	0.61883	0.66535
seq_8877	0.69021	0.62410
seq_8878	0.28383	0.85264
seq_8879	0.68240	0.51397
seq_8880	0.82478	0.80008
seq_8881	0.25068	0.96527
seq_8882	0.25267	0.56135
seq_8883	0.03650	0.82808
seq_8884	0.32117	0.54824
seq_8885	0.97062	0.36653
seq_8886	0.22512	0.07635
seq_8887	0.19590	0.43814
seq_8888	0.35686	0.54238
seq_8889	0.74963	0.21828
seq_8890	0.47632	0.55649
seq_8891	0.62202	0.99664
seq_8892	0.80227	0.24557
seq_8893	0.82961	0.33499
seq_8894	0.84842	0.29421
seq_8895	0.33941	0.55924
seq_8896	0.18678	0.92254
seq_8897	0.52948	0.90937
seq_8898	0.68036	0.93516
seq_8899	0.60769	0.93830
seq_8900	0.48018	0.26774
seq_8901	0.94914	0.77580
seq_8902	0.95361	0.28493
seq_8903	0.07561	0.52687
seq_8904	0.66699	0.96708
seq_8905	0.51071	0.89431
seq_8906	0.94568	0.51486
seq_8907	0.23869	0.98614
seq_8908	0.82736	0.32994
seq_8909	0.38541	0.02093
seq_8910	0.98414	0.19136
seq_8911	0.04275	0.67538
seq_8912	0.56590	0.69085
seq_8913	0.15257	0.70152
seq_8914	0.22350	0.47953
seq_8915	0.22212	0.14803
seq_8916	0.42996	0.00306
seq_8917	0.48019	0.87958
seq_8918	0.92101	0.42022
seq_8919	0.61977	0.76739
seq_8920	0.14819	0.03389
seq_8921	0.82871	0.30062
seq_8922	0.57821	0.60466
seq_8923	0.90219	0.12078
seq_8924	0.87550	0.94427
seq_8925	0.17535	0.73492
seq_8926	0.94312	0.82878
seq_8927	0.09328	0.20300
seq_8928	0.79434	0.32161
seq_8929	0.84725	0.81128
seq_8930	0.68491	0.21426
seq_8931	0.78179	0.42396
seq_8932	0.65355	0.87773
seq_8933	0.05440	0.21618
seq_8934	0.02065	0.14161
seq_8935	0.83624	0.41354
seq_8936	0.96979	0.63379
seq_8937	0.09023	0.04800
seq_8938	0.75415	0.45126
seq_8939	0.67782	0.26453
seq_8940	0.38361	0.52795
seq_8941	0.56612	0.23145
seq_8942	0.71351	0.87012
seq_8943	0.47077	0.38059
seq_8944	0.99773	0.88388
seq_8945	0.81447	0.30780
seq_8946	0.13564	0.75976
seq_8947	0.10202	0.87560
seq_8948	0.90949	0.30758
seq_8949	0.38831	0.64116
seq_8950	0.54147	0.40320
seq_8951	0.69630	0.76786
seq_8952	0.16897	0.18650
seq_8953	0.94066	0.71603
seq_8954	0.60440	0.12929
seq_8955	0.45273	0.64281
seq_8956	0.79843	0.07660
seq_8957	0.06531	0.56185
seq_8958	0.43481	0.87549
seq_8959	0.05593	0.86519
seq_8960	0.38531	0.77595
seq_8961	0.95893	0.89829
seq_8962	0.95668	0.73463
seq_8963	0.51659	0.34410
seq_8964	0.10483	0.01141
seq_8965	0.88432	0.24502
seq_8966	0.17011	0.01994
seq_8967	0.94086	0.79865
seq_8968	0.34560	0.64152
seq_8969	0.87406	0.48828
seq_8970	0.34006	0.78075
seq_8971	0.97926	0.24650
seq_8972	0.17216	0.22131
seq_8973	0.40653	0.65786
seq_8974	0.67091	0.51700
seq_8975	0.92413	0.68325
seq_8976	0.05104	0.94657
seq_8977	0.80018	0.50252
seq_8978	0.64765	0.65794
seq_8979	0.97410	0.21357
seq_8980	0.58433	0.42031
seq_8981	0.14240	0.47147
seq_8982	0.46126	0.64091
seq_8983	0.97373	0.84378
seq_8984	0.50448	0.37524
seq_8985	0.47064	0.78080
seq_8986	0.99584	0.63129
seq_8987	0.40344	0.42952
seq_8988	0.16925	0.27921
seq_8989	0.07852	0.53264
seq_8990	0.86069	0.34081
seq_8991	0.94240	0.32494
seq_8992	0.46792	0.74025
seq_8993	0.28785	0.40094
seq_8994	0.14099	0.72990
seq_8995	0.97095	0.35230
seq_8996	0.96077	0.51112
seq_8997	0.77638	0.82199
seq_8998	0.98526	0.30846
seq_8999	0.18361	0.68884
seq_9000	0.68780	0.62086
seq_9001	0.56544	0.18465
seq_9002	0.08348	0.70573
seq_9003	0.08255	0.83641
seq_9004	0.74068	0.54266
seq_9005	0.88387	0.88143
seq_9006	0.08223	0.33992
seq_9007	0.89904	0.73594
seq_9008	0.86188	0.36553
seq_9009	0.88504	0.88724
seq_9010	0.37038	0.08336
seq_9011	0.22682	0.73498
seq_9012	0.24628	0.61387
seq_9013	0.11532	0.14429
seq_9014	0.77353	0.18523
seq_9015	0.28650	0.49555
seq_9016	0.73674	0.20033
seq_9017	0.38054	0.62401
seq_9018	0.89142	0.76967
seq_9019	0.55319	0.11708
seq_9020	0.57638	0.10075
seq_9021	0.26521	0.15674
seq_9022	0.86043	0.24675
seq_9023	0.61512	0.58846
seq_9024	0.54870	0.82015
seq_9025	0.29854	0.72120
seq_9026	0.91880	0.44457
seq_9027	0.46743	0.37404
seq_9028	0.39488	0.69748
seq_9029	0.83514	0.83889
seq_9030	0.83272	0.63862
seq_9031	0.09766	0.32345
seq_9032	0.48727	0.23527
seq_9033	0.24843	0.37076
seq_9034	0.91904	0.69279
seq_9035	0.70604	0.27346
seq_9036	0.73387	0.73955
seq_9037	0.13828	0.32818
seq_9038	0.31217	0.78201
seq_9039	0.01881	0.55771
seq_9040	0.21412	0.93326
seq_9041	0.37492	0.56445
seq_9042	0.73095	0.80559
seq_9043	0.73657	0.93451
seq_9044	0.41898	0.17736
seq_9045	0.31786	0.10786
seq_9046	0.63018	0.54682
seq_9047	0.87646	0.80453
seq_9048	0.97364	0.23307
seq_9049	0.06860	0.11704
seq_9050	0.25384	0.80681
seq_9051	0.43493	0.71340
seq_9052	0.59262	0.20238
seq_9053	0.96417	0.81300
seq_9054	0.49084	0.18253
seq_9055	0.30394	0.93647
seq_9056	0.21593	0.34488
seq_9057	0.86809	0.88328
seq_9058	0.84881	0.99710
seq_9059	0.54627	0.66188
seq_9060	0.00617	0.40516
seq_9061	0.20863	0.40212
seq_9062	0.83100	0.61437
seq_9063	0.65614	0.75612
seq_9064	0.29674	0.06145
seq_9065	0.96530	0.01921
seq_9066	0.11318	0.36062
seq_9067	0.55619	0.38972
seq_9068	0.60114	0.60203
seq_9069	0.01158	0.55178
seq_9070	0.81847	0.51732
seq_9071	0.23652	0.86133
seq_9072	0.28528	0.90420
seq_9073	0.10242	0.46051
seq_9074	0.11700	0.74115
seq_9075	0.38776	0.13314
seq_9076	0.33045	0.58388
seq_9077	0.87059	0.64709
seq_9078	0.75390	0.01483
seq_9079	0.52279	0.90652
seq_9080	0.75570	0.67742
seq_9081	0.86356	0.44738
seq_9082	0.35495	0.11639
seq_9083	0.45537	0.23697
seq_9084	0.53019	0.38599
seq_9085	0.08182	0.07011
seq_9086	0.52555	0.35501
seq_9087	0.60330	0.76895
seq_9088	0.40683	0.85726
seq_9089	0.55516	0.47108
seq_9090	0.60719	0.44511
seq_9091	0.77527	0.39637
seq_9092	0.40395	0.74393
seq_9093	0.61378	0.39030
seq_9094	0.64391	0.31109
seq_9095	0.70626	0.55304
seq_9096	0.88403	0.56913
seq_9097	0.92146	0.63996
seq_9098	0.78442	0.60917
seq_9099	0.39780	0.72027
seq_9100	0.19143	0.35960
seq_9101	0.96729	0.01158
seq_9102	0.72116	0.76780
seq_9103	0.51982	0.95474
seq_9104	0.62497	0.47582
seq_9105	0.52540	0.87052
seq_9106	0.78965	0.37484
seq_9107	0.66438	0.82963
seq_9108	0.78490	0.47083
seq_9109	0.37634	0.64397
seq_9110	0.31037	0.90161
seq_9111	0.21932	0.40364
seq_9112	0.34335	0.12413
seq_9113	0.90990	0.56587
seq_9114	0.00112	0.36928
seq_9115	0.87693	0.58831
seq_9116	0.86304	0.51317
seq_9117	0.78406	0.60010
seq_9118	0.03009	0.95340
seq_9119	0.56285	0.89306
seq_9120	0.04435	0.08917
seq_9121	0.66173	0.15162
seq_9122	0.79775	0.54108
seq_9123	0.09025	0.17782
seq_9124	0.50638	0.59182
seq_9125	0.42654	0.03143
seq_9126	0.15808	0.67191
seq_9127	0.61828	0.59325
seq_9128	0.11222	0.83520
seq_9129	0.53520	0.54319
seq_9130	0.96183	0.90722
seq_9131	0.17741	0.39096
seq_9132	0.84339	0.87561
seq_9133	0.49644	0.48185
seq_9134	0.31068	0.77929
seq_9135	0.71478	0.03269
seq_9136	0.40954	0.24422
seq_9137	0.64842	0.13046
seq_9138	0.17325	0.35488
seq_9139	0.54481	0.58518
seq_9140	0.38293	0.23121
seq_9141	0.18442	0.63852
seq_9142	0.29599	0.86202
seq_9143	0.11947	0.90928
seq_9144	0.11376	0.58313
seq_9145	0.12173	0.43584
seq_9146	0.27163	0.36669
seq_9147	0.33428	0.48639
seq_9148	0.26462	0.75931
seq_9149	0.39139	0.53398
seq_9150	0.55043	0.59591
seq_9151	0.17025	0.59739
seq_9152	0.93694	0.30918
seq_9153	0.94380	0.25212
seq_9154	0.93237	0.09722
seq_9155	0.84675	0.25797
seq_9156	0.65226	0.39776
seq_9157	0.07305	0.10273
seq_9158	0.74698	0.80926
seq_9159	0.47061	0.01456
seq_9160	0.69020	0.55232
seq_9161	0.01133	0.32255
seq_9162	0.51782	0.99588
seq_9163	0.94095	0.01102
seq_9164	0.33475	0.18289
seq_9165	0.49874	0.65825
seq_9166	0.35720	0.30324
seq_9167	0.09588	0.31023
seq_9168	0.85027	0.67579
seq_9169	0.86022	0.66856
seq_9170	0.41476	0.59573
seq_9171	0.69644	0.65874
seq_9172	0.81561	0.48335
seq_9173	0.61854	0.52681
seq_9174	0.51399	0.73627
seq_9175	0.95859	0.15947
seq_9176	0.34455	0.15152
seq_9177	0.65100	0.22293
seq_9178	0.93102	0.77582
seq_9179	0.16290	0.68434
seq_9180	0.83476	0.27753
seq_9181	0.55799	0.49855
seq_9182	0.98151	0.24501
seq_9183	0.99973	0.85827
seq_9184	0.62651	0.10339
seq_9185	0.62920	0.14237
seq_9186	0.61490	0.72692
seq_9187	0.08804	0.56361
seq_9188	0.80236	0.86567
seq_9189	0.58086	0.20169
seq_9190	0.61549	0.82800
seq_9191	0.11573	0.44476
seq_9192	0.69457	0.00454
seq_9193	0.97863	0.05817
seq_9194	0.64766	0.61842
seq_9195	0.86128	0.19261
seq_9196	0.38932	0.82712
seq_9197	0.07490	0.73078
seq_9198	0.76958	0.45662
seq_9199	0.66995	0.83128
seq_9200	0.88441	0.58678
seq_9201	0.82541	0.08915
seq_9202	0.09899	0.52380
seq_9203	0.45330	0.72882
seq_9204	0.31090	0.78427
seq_9205	0.68134	0.61956
seq_9206	0.30429	0.74382
seq_9207	0.37919	0.22247
seq_9208	0.84479	0.83764
seq_9209	0.18851	0.33865
seq_9210	0.97251	0.79098
seq_9211	0.63926	0.17650
seq_9212	0.33894	0.69080
seq_9213	0.01186	0.12561
seq_9214	0.71892	0.38508
seq_9215	0.57169	0.74408
seq_9216	0.16757	0.15780
seq_9217	0.93768	0.06411
seq_9218	0.62585	0.64874
seq_9219	0.99056	0.97668
seq_9220	0.36132	0.12630
seq_9221	0.08105	0.17438
seq_9222	0.96742	0.83124
seq_9223	0.37748	0.37308
seq_9224	0.43483	0.06362
seq_9225	0.77396	0.23117
seq_9226	0.25986	0.54543
seq_9227	0.36525	0.71913
seq_9228	0.71118	0.57575
seq_9229	0.63323	0.90935
seq_9230	0.42528	0.67709
seq_9231	0.56892	0.22510
seq_9232	0.45530	0.24862
seq_9233	0.85525	0.46626
seq_9234	0.97341	0.85142
seq_9235	0.06117	0.86869
seq_9236	0.14222	0.94113
seq_9237	0.31113	0.95238
seq_9238	0.64268	0.62180
seq_9239	0.04865	0.18278
seq_9240	0.32523	0.30907
seq_9241	0.46367	0.30174
seq_9242	0.33826	0.59022
seq_9243	0.73362	0.60346
seq_9244	0.21936	0.96900
seq_9245	0.54028	0.90316
seq_9246	0.12500	0.21523
seq_9247	0.35856	0.48370
seq_9248	0.37520	0.50700
seq_9249	0.08028	0.58633
seq_9250	0.59015	0.11806
seq_9251	0.90447	0.70341
seq_9252	0.56644	0.64199
seq_9253	0.50518	0.93217
seq_9254	0.03670	0.94857
seq_9255	0.66705	0.91566
seq_9256	0.54989	0.12648
seq_9257	0.11359	0.27703
seq_9258	0.96971	0.91197
seq_9259	0.78343	0.60186
seq_9260	0.16064	0.03191
seq_9261	0.47440	0.36583
seq_9262	0.14143	0.88059
seq_9263	0.62464	0.60403
seq_9264	0.03529	0.84243
seq_9265	0.65815	0.76267
seq_9266	0.85185	0.62764
seq_9267	0.71175	0.25948
seq_9268	0.40451	0.78233
seq_9269	0.51120	0.36480
seq_9270	0.66658	0.37506
seq_9271	0.10540	0.63187
seq_9272	0.56340	0.16967
seq_9273	0.37720	0.39715
seq_9274	0.63274	0.06269
seq_9275	0.93463	0.12367
seq_9276	0.05494	0.83361
seq_9277	0.18935	0.73681
seq_9278	0.52538	0.30632
seq_9279	0.38711	0.13645
seq_9280	0.11473	0.45610
seq_9281	0.40914	0.64037
seq_9282	0.99599	0.12773
seq_9283	0.68691	0.00136
seq_9284	0.61509	0.36443
seq_9285	0.76425	0.82253
seq_9286	0.57105	0.65834
seq_9287	0.36040	0.14249
seq_9288	0.82387	0.36738
seq_9289	0.55317	0.34269
seq_9290	0.55123	0.22454
seq_9291	0.47356	0.49388
seq_9292	0.78630	0.11244
seq_9293	0.56052	0.69769
seq_9294	0.00382	0.69578
seq_9295	0.19033	0.02151
seq_9296	0.09958	0.88291
seq_9297	0.00367	0.61288
seq_9298	0.67105	0.34772
seq_9299	0.49522	0.51123
seq_9300	0.36268	0.47318
seq_9301	0.14767	0.30592
seq_9302	0.59182	0.00368
seq_9303	0.65525	0.44615
seq_9304	0.91319	0.11926
seq_9305	0.79813	0.63387
seq_9306	0.29950	0.86762
seq_9307	0.11053	0.39673
seq_9308	0.95006	0.89577
seq_9309	0.77770	0.75849
seq_9310	0.49405	0.60112
seq_9311	0.81280	0.23948
seq_9312	0.13320	0.31362
seq_9313	0.11418	0.98545
seq_9314	0.41794	0.02784
seq_9315	0.07092	0.00166
seq_9316	0.20089	0.51549
seq_9317	0.71733	0.13473
seq_9318	0.97635	0.65054
seq_9319	0.25560	0.73238
seq_9320	0.00831	0.91037
seq_9321	0.41740	0.21284
seq_9322	0.07301	0.95528
seq_9323	0.77398	0.31966
seq_9324	0.84892	0.45964
seq_9325	0.33596	0.68052
seq_9326	0.28079	0.91501
seq_9327	0.00869	0.47769
seq_9328	0.96433	0.06463
seq_9329	0.37114	0.35010
seq_9330	0.67713	0.38278
seq_9331	0.63832	0.52482
seq_9332	0.72413	0.55240
seq_9333	0.55746	0.00783
seq_9334	0.29535	0.31541
seq_9335	0.86937	0.43587
seq_9336	0.94659	0.42084
seq_9337	0.54563	0.36434
seq_9338	0.94075	0.78590
seq_9339	0.73657	0.28686
seq_9340	0.74758	0.19211
seq_9341	0.66388	0.97355
seq_9342	0.57071	0.88981
seq_9343	0.56965	0.39255
seq_9344	0.81013	0.79691
seq_9345	0.87121	0.13849
seq_9346	0.22712	0.05722
seq_9347	0.92117	0.67840
seq_9348	0.20202	0.04613
seq_9349	0.66722	0.73571
seq_9350	0.66327	0.04437
seq_9351	0.75639	0.17833
seq_9352	0.12703	0.01643
seq_9353	0.39748	0.74032
seq_9354	0.31519	0.11308
seq_9355	0.07128	0.44726
seq_9356	0.51203	0.50404
seq_9357	0.38096	0.17889
seq_9358	0.56858	0.40650
seq_9359	0.22459	0.91600
seq_9360	0.93295	0.82155
seq_9361	0.37409	0.13643
seq_9362	0.40176	0.28274
seq_9363	0.62347	0.45792
seq_9364	0.39988	0.67967
seq_9365	0.27531	0.41795
seq_9366	0.78349	0.27703
seq_9367	0.34054	0.91801
seq_9368	0.73125	0.93416
seq_9369	0.67054	0.00018
seq_9370	0.47277	0.38027
seq_9371	0.02857	0.53786
seq_9372	0.15971	0.60797
seq_9373	0.77668	0.54639
seq_9374	0.37426	0.74781
seq_9375	0.02000	0.51417
seq_9376	0.35017	0.79936
seq_9377	0.06383	0.04025
seq_9378	0.32143	0.40727
seq_9379	0.00419	0.60462
seq_9380	0.92112	0.69491
seq_9381	0.10961	0.02933
seq_9382	0.97386	0.97536
seq_9383	0.99959	0.17899
seq_9384	0.07770	0.42269
seq_9385	0.57848	0.18945
seq_9386	0.64542	0.18968
seq_9387	0.61976	0.00470
seq_9388	0.04293	0.74631
seq_9389	0.51073	0.81532
seq_9390	0.27807	0.84576
seq_9391	0.86073	0.07606
seq_9392	0.14095	0.07428
seq_9393	0.01553	0.42198
seq_9394	0.25228	0.02821
seq_9395	0.74408	0.41185
seq_9396	0.46752	0.67710
seq_9397	0.22806	0.53446
seq_9398	0.82136	0.21710
seq_9399	0.65693	0.92592
seq_9400	0.84605	0.20920
seq_9401	0.50633	0.82197
seq_9402	0.89078	0.91260
seq_9403	0.30477	0.01864
seq_9404	0.25564	0.40069
seq_9405	0.08257	0.05163
seq_9406	0.17815	0.05603
seq_9407	0.65842	0.77218
seq_9408	0.06814	0.22776
seq_9409	0.76599	0.91992
seq_9410	0.74516	0.74428
seq_9411	0.60182	0.64605
seq_9412	0.67613	0.67174
seq_9413	0.94512	0.52403
seq_9414	0.60001	0.96870
seq_9415	0.96590	0.19382
seq_9416	0.23780	0.16968
seq_9417	0.48504	0.44849
seq_9418	0.79978	0.22354
seq_9419	0.70686	0.92089
seq_9420	0.88191	0.72544
seq_9421	0.28459	0.04746
seq_9422	0.40733	0.18927
seq_9423	0.29455	0.48536
seq_9424	0.43826	0.64537
seq_9425	0.96777	0.56778
seq_9426	0.25456	0.28683
seq_9427	0.78136	0.70627
seq_9428	0.26740	0.83131
seq_9429	0.91692	0.89702
seq_9430	0.13652	0.75643
seq_9431	0.59510	0.91459
seq_9432	0.42642	0.65291
seq_9433	0.14502	0.73093
seq_9434	0.91509	0.99745
seq_9435	0.14635	0.55703
seq_9436	0.55960	0.78378
seq_9437	0.43404	0.72732
seq_9438	0.59327	0.45619
seq_9439	0.16657	0.01208
seq_9440	0.60848	0.93929
seq_9441	0.26328	0.25853
seq_9442	0.70381	0.40537
seq_9443	0.24111	0.92491
seq_9444	0.72942	0.90080
seq_9445	0.02579	0.69643
seq_9446	0.73645	0.27650
seq_9447	0.13657	0.27102
seq_9448	0.81263	0.23790
seq_9449	0.65932	0.60330
seq_9450	0.91580	0.82654
seq_9451	0.43074	0.67760
seq_9452	0.28507	0.01908
seq_9453	0.84641	0.09768
seq_9454	0.35147	0.43409
seq_9455	0.57627	0.45631
seq_9456	0.86793	0.05966
seq_9457	0.61210	0.61940
seq_9458	0.22363	0.22996
seq_9459	0.19106	0.19695
seq_9460	0.04126	0.39027
seq_9461	0.18121	0.42655
seq_9462	0.09599	0.29175
seq_9463	0.58394	0.27555
seq_9464	0.43958	0.76662
seq_9465	0.50956	0.56774
seq_9466	0.51651	0.64656
seq_9467	0.12297	0.44941
seq_9468	0.73009	0.18328
seq_9469	0.65751	0.75630
seq_9470	0.18212	0.05648
seq_9471	0.60639	0.10715
seq_9472	0.02954	0.55979
seq_9473	0.88058	0.60609
seq_9474	0.42697	0.07779
seq_9475	0.99064	0.49600
seq_9476	0.31281	0.63772
seq_9477	0.77511	0.73643
seq_9478	0.24276	0.75102
seq_9479	0.91085	0.06585
seq_9480	0.41653	0.05063
seq_9481	0.06803	0.03575
seq_9482	0.07203	0.71618
seq_9483	0.73171	0.77530
seq_9484	0.51664	0.25944
seq_9485	0.94833	0.38505
seq_9486	0.92029	0.60697
seq_9487	0.55327	0.89055
seq_9488	0.87412	0.39745
seq_9489	0.27505	0.83140
seq_9490	0.97478	0.06070
seq_9491	0.53701	0.45735
seq_9492	0.57583	0.13484
seq_9493	0.16530	0.20506
seq_9494	0.80605	0.49372
seq_9495	0.82903	0.26467
seq_9496	0.56115	0.56900
seq_9497	0.33543	0.54301
seq_9498	0.39168	0.14816
seq_9499	0.04545	0.16685
seq_9500	0.64755	0.34102
seq_9501	0.48100	0.19191
seq_9502	0.83310	0.38561
seq_9503	0.02787	0.67119
seq_9504	0.37366	0.12682
seq_9505	0.98409	0.93722
seq_9506	0.30914	0.38724
seq_9507	0.74343	0.40718
seq_9508	0.48306	0.44542
seq_9509	0.64052	0.74611
seq_9510	0.22952	0.02162
seq_9511	0.52450	0.93457
seq_9512	0.62228	0.51815
seq_9513	0.19256	0.64207
seq_9514	0.34835	0.28904
seq_9515	0.75592	0.17315
seq_9516	0.41345	0.38311
seq_9517	0.53358	0.05936
seq_9518	0.28456	0.17728
seq_9519	0.02411	0.24158
seq_9520	0.86510	0.92035
seq_9521	0.55464	0.97941
seq_9522	0.31176	0.74565
seq_9523	0.37877	0.53515
seq_9524	0.23761	0.47173
seq_9525	0.91251	0.80632
seq_9526	0.34571	0.19537
seq_9527	0.67590	0.87805
seq_9528	0.60390	0.62354
seq_9529	0.52231	0.34865
seq_9530	0.44301	0.91004
seq_9531	0.85226	0.14437
seq_9532	0.00973	0.19945
seq_9533	0.32667	0.10795
seq_9534	0.87368	0.17131
seq_9535	0.63356	0.56941
seq_9536	0.06547	0.06427
seq_9537	0.85411	0.04962
seq_9538	0.61863	0.90550
seq_9539	0.33109	0.09239
seq_9540	0.46186	0.12505
seq_9541	0.98733	0.42488
seq_9542	0.84854	0.75951
seq_9543	0.79057	0.85468
seq_9544	0.20320	0.96325
seq_9545	0.28985	0.06592
seq_9546	0.30882	0.13392
seq_9547	0.07704	0.11905
seq_9548	0.49531	0.43294
seq_9549	0.32346	0.96556
seq_9550	0.35049	0.49982
seq_9551	0.96779	0.19214
seq_9552	0.83991	0.63634
seq_9553	0.30343	0.49616
seq_9554	0.18233	0.16933
seq_9555	0.60742	0.40324
seq_9556	0.76788	0.42031
seq_9557	0.71259	0.42613
seq_9558	0.52496	0.92701
seq_9559	0.90487	0.35887
seq_9560	0.16258	0.61084
seq_9561	0.28449	0.41050
seq_9562	0.25594	0.77361
seq_9563	0.70384	0.45138
seq_9564	0.93461	0.97168
seq_9565	0.12494	0.57184
seq_9566	0.72891	0.02214
seq_9567	0.83447	0.54791
seq_9568	0.47014	0.42526
seq_9569	0.77210	0.64612
seq_9570	0.36782	0.55466
seq_9571	0.72302	0.52521
seq_9572	0.87493	0.79079
seq_9573	0.92584	0.72894
seq_9574	0.64102	0.91769
seq_9575	0.71648	0.01908
seq_9576	0.15239	0.39585
seq_9577	0.34118	0.01247
seq_9578	0.40472	0.73818
seq_9579	0.57379	0.32698
seq_9580	0.80613	0.89445
seq_9581	0.00739	0.62181
seq_9582	0.54396	0.81881
seq_9583	0.55797	0.89079
seq_9584	0.43370	0.91160
seq_9585	0.89871	0.41859
seq_9586	0.51126	0.74596
seq_9587	0.94832	0.45992
seq_9588	0.15109	0.48540
seq_9589	0.84751	0.83925
seq_9590	0.00042	0.82658
seq_9591	0.73059	0.73748
seq_9592	0.10993	0.33642
seq_9593	0.04142	0.49109
seq_9594	0.28616	0.06046
seq_9595	0.89142	0.78889
seq_9596	0.67333	0.69377
seq_9597	0.32724	0.84919
seq_9598	0.49194	0.77129
seq_9599	0.07714	0.72450
seq_9600	0.57504	0.74665
seq_9601	0.66938	0.30723
seq_9602	0.69453	0.49616
seq_9603	0.16996	0.79289
seq_9604	0.37004	0.25412
seq_9605	0.65727	0.86712
seq_9606	0.31601	0.16708
seq_9607	0.37537	0.26595
seq_9608	0.33757	0.53642
seq_9609	0.96954	0.48344
seq_9610	0.28092	0.81716
seq_9611	0.84770	0.81703
seq_9612	0.28675	0.75678
seq_9613	0.82124	0.93693
seq_9614	0.97598	0.93025
seq_9615	0.23444	0.09991
seq_9616	0.51708	0.07625
seq_9617	0.11638	0.21685
seq_9618	0.90082	0.17495
seq_9619	0.32973	0.16008
seq_9620	0.02421	0.99421
seq_9621	0.65054	0.20256
seq_9622	0.13807	0.12347
seq_9623	0.38472	0.71307
seq_9624	0.39548	0.70638
seq_9625	0.65349	0.94351
seq_9626	0.21706	0.52186
seq_9627	0.91226	0.50067
seq_9628	0.16057	0.57956
seq_9629	0.55057	0.31995
seq_9630	0.32523	0.14831
seq_9631	0.13075	0.45845
seq_9632	0.38167	0.93928
seq_9633	0.49738	0.01044
seq_9634	0.19695	0.51343
seq_9635	0.17311	0.94761
seq_9636	0.90780	0.51446
seq_9637	0.57605	0.51915
seq_9638	0.15766	0.10711
seq_9639	0.37277	0.74338
seq_9640	0.72977	0.71690
seq_9641	0.16604	0.39252
seq_9642	0.18010	0.35569
seq_9643	0.32760	0.17293
seq_9644	0.68514	0.30309
seq_9645	0.29199	0.49583
seq_9646	0.57223	0.66589
seq_9647	0.97491	0.11068
seq_9648	0.79278	0.27398
seq_9649	0.67575	0.14457
seq_9650	0.88694	0.69859
seq_9651	0.44496	0.67081
